Date,Close,High,Low,Open,Volume
,SPYD,SPYD,SPYD,SPYD,SPYD
2015-10-22,19.754533767700195,19.80005216967904,19.630987540220822,19.630987540220822,3000
2015-10-23,19.657001495361328,19.800056883711584,19.637494844404426,19.793554253309303,16500
2015-10-26,19.585479736328125,19.923607916550743,19.539961312600823,19.923607916550743,41400
2015-10-27,19.455425262451172,19.546459609214157,19.396902828032122,19.546459609214157,26000
2015-10-28,19.344881057739258,19.604980050801753,19.344881057739258,19.546457622331463,8300
2015-10-29,19.491836547851562,19.49443735168174,19.377392497575276,19.377392497575276,4100
2015-10-30,19.59197235107422,19.630988125361885,19.4684261199123,19.630988125361885,4200
2015-11-02,19.572471618652344,19.696019127397918,19.572471618652344,19.696019127397918,500
2015-11-03,19.800050735473633,19.80655212360719,19.683005905076815,19.7155178067428,3800
2015-11-04,19.7025203704834,19.9821273006934,19.676511086876676,19.9821273006934,5300
2015-11-05,19.611482620239258,19.826064443885947,19.611482620239258,19.826064443885947,13800
2015-11-06,19.279855728149414,19.5074428089707,19.23173775617856,19.5074428089707,2700
2015-11-09,19.172561645507812,19.214826870254456,19.148502044156206,19.214826870254456,1800
2015-11-10,19.234338760375977,19.240841390210008,19.214830870873882,19.240841390210008,11000
2015-11-11,19.22783660888672,19.253847128869925,19.22783660888672,19.24929541189785,13600
2015-11-12,19.04576301574707,19.188817117993803,19.024304218272817,19.188817117993803,4300
2015-11-13,18.826631546020508,19.006750536842166,18.801272159364142,19.006750536842166,4300
2015-11-16,19.13030433654785,19.13030433654785,18.837692116140445,18.837692116140445,7700
2015-11-17,18.98724937438965,19.240845794719643,18.98724937438965,19.240845794719643,7000
2015-11-18,19.294811248779297,19.294811248779297,19.071775892304483,19.130298317974255,5300
2015-11-19,19.338376998901367,19.339678020876722,19.31236772164195,19.32537174014679,1200
2015-11-20,19.403404235839844,19.41640949605787,19.390398975621814,19.390398975621814,10600
2015-11-23,19.31237030029297,19.429413923963008,19.31237030029297,19.429413923963008,4300
2015-11-24,19.416410446166992,19.416410446166992,19.22783788452776,19.286360318122696,5800
2015-11-25,19.39689826965332,19.500937853003986,19.372838666412974,19.500937853003986,1500
2015-11-27,19.3643856048584,19.3643856048584,19.3643856048584,19.3643856048584,900
2015-11-30,19.331880569458008,20.281243678767236,19.331880569458008,19.409910906760874,65700
2015-12-01,19.474931716918945,19.474931716918945,19.370892116795662,19.468429086880008,4400
2015-12-02,19.12379264831543,19.396896844609017,19.11729001980254,19.396896844609017,20400
2015-12-03,18.993749618530273,19.338381616315754,18.993749618530273,19.338381616315754,2400
2015-12-04,18.993749618530273,19.120549061288635,18.993749618530273,19.04577066596962,600
2015-12-07,19.000244140625,19.247339049507765,19.000244140625,19.247339049507765,1600
2015-12-08,18.961889266967773,18.97424463889897,18.896214301110255,18.896214301110255,1400
2015-12-09,18.857194900512695,19.195324210181848,18.831184381192074,18.94822923763523,56400
2015-12-10,18.92222023010254,19.013254568531433,18.87020043096462,18.941726879623104,2200
2015-12-11,18.642616271972656,18.772666410363307,18.623108379139047,18.772666410363307,6300
2015-12-14,18.669925689697266,18.669925689697266,18.506062622339698,18.66862466747023,3400
2015-12-15,18.92222023010254,18.997648504765074,18.90271234033213,18.90271234033213,1900
2015-12-16,19.250598907470703,19.2649051923213,19.044470581863013,19.12380069871597,2100
2015-12-17,19.110790252685547,19.44891954448547,19.07827834550276,19.44891954448547,3600
2015-12-18,18.863515853881836,19.01280304442432,18.81156080573517,19.01280304442432,3300
2015-12-21,18.749738693237305,19.085142795245645,18.749738693237305,19.085142795245645,17500
2015-12-22,18.966768264770508,18.966768264770508,18.874696976052675,18.874696976052675,4400
2015-12-23,19.302175521850586,19.348211173585234,19.19695081663499,19.19695081663499,64100
2015-12-24,19.367937088012695,19.367937088012695,19.341630290208755,19.341630290208755,1700
2015-12-28,19.26534080505371,19.321898156495568,19.259421399858226,19.321898156495568,18700
2015-12-29,19.46723747253418,19.48630901808534,19.44027338787437,19.48630901808534,3400
2015-12-30,19.37254524230957,19.617850043505584,19.361364976031567,19.617850043505584,14800
2015-12-31,19.240352630615234,19.39424338977869,19.15091177246348,19.39424338977869,9300
2016-01-04,19.08316993713379,19.22982668020439,18.87469373163933,19.22982668020439,22100
2016-01-05,19.24692726135254,19.24692726135254,19.035162069272264,19.15090971381416,7800
2016-01-06,18.920732498168945,19.183794217361186,18.920732498168945,19.183794217361186,34800
2016-01-07,18.61163330078125,18.835236068723685,18.61163330078125,18.743164783468746,31100
2016-01-08,18.460376739501953,18.769475410557703,18.460376739501953,18.756322008730343,4700
2016-01-11,18.460376739501953,18.60506165084803,18.368305435465317,18.60506165084803,6300
2016-01-12,18.466291427612305,18.756317215589622,18.348570643782406,18.756317215589622,1200
2016-01-13,18.157854080200195,18.5919062590245,18.14470067978072,18.5919062590245,8400
2016-01-14,18.35382843017578,18.447214275894993,18.24991836291154,18.447214275894993,1500
2016-01-15,18.18678092956543,19.256128264766616,18.019736842069808,19.256128264766616,38300
2016-01-19,18.253210067749023,18.434066157556252,18.053283682940133,18.434066157556252,16800
2016-01-20,17.881635665893555,18.098661715528714,17.55478137707766,18.065778220506978,23100
2016-01-21,18.1118106842041,18.131539522015284,17.829018968060666,17.829018968060666,6500
2016-01-22,18.469581604003906,18.469581604003906,18.256501788927174,18.256501788927174,15500
2016-01-25,18.19073486328125,18.407760935231916,18.19073486328125,18.335418493122624,6300
2016-01-26,18.473520278930664,18.50640251156689,18.315683304398583,18.315683304398583,3100
2016-01-27,18.414339065551758,18.62478845417198,18.378167841686913,18.493258213472995,8300
2016-01-28,18.642536163330078,18.642536163330078,18.513635161453614,18.51560829596916,2300
2016-01-29,19.024639129638672,19.045683813848967,18.770784568807837,18.841811162003264,71800
2016-02-01,18.96347999572754,18.98649907314371,18.86154428066309,18.98649907314371,6200
2016-02-02,18.637935638427734,18.9207273804609,18.637935638427734,18.9207273804609,3900
2016-02-03,19.098297119140625,19.098297119140625,18.670820470457308,18.90757661380474,3500
2016-02-04,19.256134033203125,19.381087548784887,19.11802586548506,19.11802586548506,33000
2016-02-05,19.124603271484375,19.216017256850176,19.0785676320019,19.0785676320019,1600
2016-02-08,18.799062728881836,18.829973087948158,18.631361299020064,18.829973087948158,20000
2016-02-09,18.624780654907227,18.706987491310862,18.578745027221476,18.697123072342997,6900
2016-02-10,18.506406784057617,18.907576637595074,18.506406784057617,18.907576637595074,1500
2016-02-11,18.236766815185547,18.460369541555185,18.11838875365139,18.361721575069037,5000
2016-02-12,18.418283462524414,18.526138575061676,18.37750867811196,18.526138575061676,3500
2016-02-16,18.85365104675293,18.85365104675293,18.56559836811668,18.749742200045542,7500
2016-02-17,19.20352554321289,19.23640778982064,19.006228300434504,19.104876294635044,8800
2016-02-18,19.361356735229492,19.394238971902645,19.23903240640168,19.257446659638955,76700
2016-02-19,19.131175994873047,19.131175994873047,19.030554902521263,19.030554902521263,7600
2016-02-22,19.486312866210938,19.486312866210938,19.36333248166574,19.387664888509896,11200
2016-02-23,19.348201751708984,19.538920966647343,19.335048356367906,19.538920966647343,4500
2016-02-24,19.46000862121582,19.46000862121582,19.07067628761221,19.07199212927015,4400
2016-02-25,19.619163513183594,19.619163513183594,19.466587329598987,19.466587329598987,2500
2016-02-26,19.598114013671875,19.85460025795751,19.598114013671875,19.76910442506994,8600
2016-02-29,19.61126708984375,19.83486983535773,19.57838484965872,19.83486983535773,8300
2016-03-01,19.749374389648438,19.815138867126098,19.682292816318338,19.682292816318338,10200
2016-03-02,20.005207061767578,20.005207061767578,19.7342527810249,19.92694520668966,4500
2016-03-03,20.367568969726562,20.367568969726562,20.095300169995525,20.143966234463818,3800
2016-03-04,20.551713943481445,20.67009201649623,20.279445128173684,20.48594820798689,14000
2016-03-07,20.775318145751953,20.92329074737811,20.545138682597617,20.545138682597617,7100
2016-03-08,20.426759719848633,20.893695325455788,20.426759719848633,20.893695325455788,9100
2016-03-09,20.51883888244629,20.60959434971942,20.468198407963786,20.479378674716223,8300
2016-03-10,20.525407791137695,20.65693926625117,20.36362575761345,20.466220007151453,8700
2016-03-11,20.86475372314453,20.878564412178097,20.82792521905503,20.841078614623235,6000
2016-03-14,20.88711929321289,20.88711929321289,20.76216451386668,20.88054259383918,5600
2016-03-15,20.624061584472656,20.624061584472656,20.541196159816828,20.616827590073687,1600
2016-03-16,21.02654457092285,21.044958829618622,20.696401247427236,20.747699006920662,6100
2016-03-17,21.31854248046875,21.35011013792171,21.031804388711116,21.031804388711116,10300
2016-03-18,21.329818725585938,22.572886713172146,21.199807950795137,22.380524916551447,17900
2016-03-21,21.266141891479492,21.425338036393782,21.1401101340357,21.425338036393782,10000
2016-03-22,21.199806213378906,21.309255134981324,21.146740414623068,21.232971863155644,52200
2016-03-23,21.02734375,21.299306132381425,20.947744417630293,21.226340183141566,13400
2016-03-24,20.95437240600586,21.040603834116457,20.811094909815996,20.994171429350125,9500
2016-03-28,21.080406188964844,21.15337086138335,20.894675286505905,21.15337086138335,3900
2016-03-29,21.312564849853516,21.312564849853516,20.85818776597003,21.067134827490786,8800
